"behavioral_touch_face","health_worker","health_insurance_0","child_under_6_months","opinion_h1n1_vacc_effective","employment_industry_fcxhlnwr","employment_occupation_NA","doctor_recc_seasonal","chronic_med_condition","h1n1_concern","employment_occupation_vlluhbov","doctor_recc_h1n1","behavioral_avoidance","employment_occupation_qxajmpny","opinion_seas_vacc_effective","employment_occupation_pvmttkik","employment_occupation_ukymxvdu","employment_occupation_ccgxvspp","hhs_geo_region_atmpeygn","employment_occupation_cmhcxjea","health_insurance_1","employment_industry_arjwrbjb","behavioral_outside_home","employment_industry_ldnlellj","employment_industry_qnlwzans","employment_occupation_dcjcmpih","opinion_h1n1_sick_from_vacc"
1,0,0,0,0.75,0,1,0.00112910683682109,0,0.333333333333333,0,0.00250755003165786,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,1,0.75,0,1,0,0,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.25
0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0.75,0,0,0.00897200316368759,0,0.333333333333333,0,0.000241332404838189,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.25
1,0,0,0,0.75,0,0,1,1,0.333333333333333,0,1,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25
0,0,0,0,0.25,0,0,0,1,0,0,0,1,0,0.75,0,1,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,1,0,0,1,0,0,1,0,0.75,0,0,0,0,0,0,0,1,0,0,0,0
1,1,0,0,0.75,1,0,1,0,0.666666666666667,0,1,1,0,0.75,0,0,0,0,0,1,0,1,0,0,0,0.75
1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0.75
0,0,0,1,0.5,0,0,0,1,0.333333333333333,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.75,0,1,0,0,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,0,0,1,0,0,0,0.75
0,0,0,1,0.75,0,1,0,0,0.333333333333333,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.25
1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.75
1,0,0,0,0.75,0,0,0,0,0.666666666666667,0,0,1,0,0.25,0,0,0,0,0,1,0,1,0,0,0,0.25
1,0,0,0,1,0,1,0,1,0.666666666666667,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0,0,0,0,0.75,0,1,0.00403209058725092,0,0.666666666666667,0,0.000263875880836532,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25
1,1,0,0,0.75,1,0,1,1,0.666666666666667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,1,0,1,1,1,0.666666666666667,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.75
0,0,0,0,1,0,1,0,0,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,1,0,1,0,0,0,0.75
1,0,0,0,0.25,0,0,0,0,0.666666666666667,0,0,1,1,0.75,0,0,0,0,0,0,0,1,0,0,0,0.75
1,0,0,0,0.75,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.25
1,0,0,0,1,0,0,1,0,0.333333333333333,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0.25
1,0,0,0,1,0,0,1,1,0.666666666666667,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0.75
1,7.80527218941202e-05,0,0.0213354473913995,0.5,0,1,0,1,0.666666666666667,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.5
0,2.01046146767877e-05,0,0.00818325597109913,0.22888751749575,0,1,0,0.00328110843508305,1,0,0,1,0,0.182554472073734,0,0,0,0,0,0,0,0,0,0,0,0.0937626176976917
1,0,0,0,0.5,0,0,0,1,0.333333333333333,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0.75,0,1,0,0,0.333333333333333,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25
1,0,0,0,1,0,0,0,0,0.666666666666667,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0.5,0,1,0,0,0.333333333333333,0,0,1,0,0.25,0,0,0,0,0,1,0,0,0,0,0,0.75
1,1,0,0,1,0,0,1,0,0.666666666666667,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0.75
0,0,0,0,0.75,1,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0.75,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1,9.86485553116704e-05,0,0.00212330536790998,0,0,1,1,0.00464132138126042,0.666666666666667,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.75
0,0,0,0,1,0,1,0.000230748073304228,0,0.333333333333333,0,0.00331771347572572,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25
1,0,0,0,0,0,1,0,0,0.333333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0.75,0,1,1,1,0.333333333333333,0,1,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25
1,0,0,1,1,0,0,1,0,0.333333333333333,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.25
1,0,0,1,0.75,0,0,0,0,0.333333333333333,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.75
1,0,0,0,0.75,0,0,0,0,0.333333333333333,0,0,1,0,0.75,0,0,0,0,0,1,0,1,0,0,0,0.25
0,0,0,0,0.75,0,0,0,1,0.333333333333333,0,0,1,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0.25
1,1.0527638418199e-10,0,0.0053876045881701,0.5,0,1,0,0.00131322990769634,0.666666666666667,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.75
0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
1,0,0,0,0.5,0,1,0,0,0.333333333333333,0,0,1,0,0.75,0,0,0,0,0,1,0,1,0,0,0,0
1,0,0,0,0.5,0,0,0,0,0.333333333333333,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,1,0,0,0,0.333333333333333,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0.75,0,1,0,0,0.666666666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.75
1,0,0,0,0.5,0,0,0,0,0.333333333333333,0,0,1,0,0.25,0,1,0,0,0,0,0,1,0,0,0,0.25
0,0,1,1,0.5,0,0,0,0,0.333333333333333,0,0,1,0,0.75,0,0,0,0,0,0,0,0,1,0,0,0.75
1,0,1,0,0.75,0,1,0,1,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,0,0,1,0,0,0,0.75
1,1,0,1,0,0,1,0,0,0.333333333333333,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,0,0,1,1,0,0,0,0.333333333333333,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.75
1,0,0,0,1,0,1,1,0,0.666666666666667,0,1,0,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.25
1,0,0,0,0.75,0,1,0,0,0.333333333333333,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.75
1,0,0,0,0.75,0,0,0,0,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0.75,0,1,0,0,0.666666666666667,0,0,0,0,0.75,0,0,0,0,0,0,0,1,0,0,0,0.75
1,0,0,0,0.75,0,1,1,0,1,0,1,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0
1,0.00168556750684935,0,0.0251264306488678,0.75,0,1,1,0.000743986467095058,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0.75,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0.75
1,0,0,0,0.75,0,1,0.00411330667942293,0,0.666666666666667,0,0.000228198161402453,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.75
0,0,0,0,0.5,0,0,0,0,0.333333333333333,0,0,0,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0.75,0,0,1,0,0.333333333333333,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,0,0,0.75,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.25
1,0,0,1,0.5,0,0,1,0,0.333333333333333,0,0,1,0,0.75,0,0,0,0,0,0,0,1,0,0,0,0.25
1,0,0,1,1,0,0,0,0,0.666666666666667,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0.25
0,0,0,0,1,0,1,1,1,0.333333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0.5,0,1,0.00125166053727181,0,0.333333333333333,0,0.00468142301457789,1,0,0.75,0,0,0,0,0,0,0,1,0,0,0,0.75
1,0,0,0,0.5,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,1,0,0,1,1,0,0,0,0.333333333333333,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.25
1,0,0,0,1,0,1,0,0,0.666666666666667,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0.25
1,0,0,0,1,0,1,0,1,1,0,0,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.75
0,0,0,0,1,0,1,1,1,0.333333333333333,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0.25
1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1,0,1,0,0.75,0,1,0,0,0.333333333333333,0,0,1,0,0.75,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1,0,1,0,0,0,1,0.666666666666667,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.25
1,0,0,0,1,0,0,0,0,0.333333333333333,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.25
0,0,0,0,0.75,0,0,1,0,0.333333333333333,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.25
1,0,0,1,0.75,0,1,0,0,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,1,0,0,1,0,0.666666666666667,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.25
1,0,0,0,0.75,0,0,0,0,0,0,0,1,0,0.75,0,0,0,1,0,0,0,0,0,0,0,0.25
0,0,0,0,0.75,0,0,1,1,0.333333333333333,0,1,1,0,0.75,0,0,0,0,0,1,0,0,1,0,0,0.25
1,0,0,0,0,0,0,0,0,0.333333333333333,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1,0,0,0,0.25,0,0,0,0,0.666666666666667,0,0,1,0,0.25,0,0,0,0,0,1,0,0,0,0,0,0.25
1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.25
1,0,0,0,0,0,0,0,0,0.333333333333333,0,0,1,0,0.25,0,0,0,1,0,1,0,0,0,0,0,0.25
0,0,0,0,0.75,0,1,1,0,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25
1,0,0,0,0.75,0,1,1,0,0.666666666666667,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.25
0,0.00138208001740241,0,0.000176502552964789,0.25,0,1,0,0.000499793704257542,0.666666666666667,0,0,1,0,0.25,0,0,0,0,0,0,0,1,0,0,0,0.25
1,0,0,0,1,0,0,0,0,0.666666666666667,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0.25
0,1,0,0,1,0,0,1,0,0.666666666666667,0,1,1,0,0.75,0,0,0,0,0,1,0,1,0,0,0,0.25
1,1,0,0,0.25,1,0,0.00581904188133582,0,0.333333333333333,0,0.000279190981006721,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
0,0,0,0,0.5,0,0,0,0,0.666666666666667,0,0,1,0,0.5,0,0,0,0,0,1,0,0,0,0,0,0.25
1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0.75
0,0,0,1,1,0,0,1,0,0.666666666666667,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25
1,0,0,0,0.5,0,1,0,0,0.333333333333333,0,0,1,0,0.25,0,0,0,0,0,1,0,0,0,0,0,1
1,0,0,0,0.75,0,1,1,0,1,0,0,1,0,0.75,0,0,0,0,0,0,0,1,0,0,0,0.25
1,0,0,0,0.5,0,1,0.000295858543263144,0,1,0,0.00632396664652435,1,0,0.5,0,0,0,0,0,1,0,0,0,0,0,0.75
1,0,0,0,0.5,0,0,0,0,0.666666666666667,0,0,1,0,0.25,0,0,0,0,0,1,0,0,0,0,0,0.25
0,0,1,0,0.25,0,1,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0.5,1,0,1,0,0.333333333333333,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,1,0.75,0,0,0,0,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.75
1,0,0,0,0.5,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
1,1,0,0,0.5,0,1,0,0,0.333333333333333,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.25
0,0,0,0,0.75,0,0,0,1,0,0,0,0,0,0.25,0,0,0,0,0,1,0,0,0,0,0,0.75
0,0,0,0,0.75,0,1,0,1,0.333333333333333,0,0,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.25
1,1,0,1,0.75,1,0,1,0,0.666666666666667,0,1,1,0,0.75,0,0,0,0,1,0,0,0,0,0,0,0.25
1,0,0,0,0.75,0,1,1,0,0.666666666666667,0,1,1,0,0.75,0,0,0,0,0,1,0,1,0,0,0,0
0,0,0,0,1,0,1,0.00582054268291713,1,1,0,0.000823120597710073,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0.75
0,0,0,0,0.75,0,0,0,1,0.333333333333333,0,0,1,0,0.25,0,0,0,1,0,1,0,0,0,0,0,0
1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0.75,0,1,0,0.00172862238323898,0.333333333333333,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.25
1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0.75,0,0,0.000200638182384107,0,0.666666666666667,0,0.00483236779831614,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25
1,1,0,1,0.75,0,0,0,0,0.666666666666667,0,0,1,0,0.25,0,0,0,0,1,1,0,0,0,0,0,0
1,0,0,0,1,0,1,0,0,0.333333333333333,0,0,1,0,0.75,0,0,0,0,0,1,0,1,0,0,0,0.25
0,0,0,0,0.5,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0.75
0,0,0,0,0.25,0,0,0,0,0.333333333333333,0,0,1,0,0.25,0,0,0,0,0,0,1,0,0,0,0,0.25
1,1,0,0,0.75,1,0,0,0,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,0,0,1,0,0,0,0.75
0,0,1,0,1,0,1,0,1,1,0,0,0,0,0.75,0,0,0,0,0,0,0,1,0,0,0,0.25
1,0,0,0,1,0,1,1,0,1,0,1,1,0,0.5,0,0,0,0,0,0,0,1,0,0,0,0.25
1,0,0,1,0.25,0,1,0.00626735389998685,0,1,0,6.12088657805547e-05,1,0,0.75,0,0,0,0,0,0,0,1,0,0,0,1
1,0,0,0,1,0,0,0,0,0.666666666666667,0,0,1,0,0.75,0,1,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0.75,0,1,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1,0,0,0,0.25,0,1,0,0,0.333333333333333,0,0,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.25
1,0,0,0,0.75,0,1,0.000430765319832248,1,0,0,0.0104413320522826,1,0,0.75,0,0,0,0,0,1,0,1,0,0,0,0.25
1,0,0,0,1,0,1,1,0,0.666666666666667,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0.75,0,1,1,1,0.333333333333333,0,0,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.25
0,0,0,0,0.75,0,0,1,1,0.666666666666667,0,1,1,0,0.75,0,0,1,0,0,1,0,1,1,0,0,0
1,0.00349735718846732,0,0.00879372871857296,0.5,0,1,1,0.00172050485649208,0,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.25
1,0,0,0,0.75,0,0,1,1,0.666666666666667,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.75
1,0,0,0,1,0,1,0,1,0.333333333333333,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0.75
1,0,0,0,0.75,0,1,1,0,0,0,0,0,0,0.25,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,0,0.75,0,0,0,0,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,0,1,1,0,0,0,0.25
0,0,0,0,1,0,0,0,0,0.333333333333333,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0.25
0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.25
0,1,0,0,0.25,0,1,0.00207852063181248,0,0,0,0.00100382654349738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.25
1,0,0,0,0.5,0,0,1,0,0.666666666666667,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.75
1,0,0,0,0.75,0,1,0,0,0.666666666666667,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.25
0,0,0,0,0.75,0,0,1,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.25
1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1,0,0,0,1,0,0,1,0,0.666666666666667,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0,1,0,0,0.5,0,1,1,1,0.666666666666667,0,1,1,0,0.75,0,0,0,0,0,0,0,1,0,0,0,0.25
1,1,0,0,1,0,1,0,0,0.333333333333333,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0.75
0,0,0,0,0.75,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1,0,0,0,0.75,0,0,1,1,0.333333333333333,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0.75,0,0,0,0,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,0,0,1,0,0,0,0.75
0,0,0,1,0.25,0,1,1,1,0.333333333333333,0,1,1,0,0.25,0,0,0,0,0,1,0,0,0,0,0,0.25
1,0,0,0,0.75,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.25
1,0,0,0,0.75,0,1,0,1,0,0,0,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0.75,0,0,0,0,0.333333333333333,0,0,1,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.25
1,0,0,0,0.75,0,1,1,0,0.666666666666667,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,0.75,0,1,0,1,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.75
1,0,0,0,0.5,0,1,0,0,0,0,0,1,0,0.75,0,0,0,0,0,1,0,1,0,0,0,0
1,0,0,0,0.25,0,1,0,0,0,0,0,1,0,0.25,0,0,0,0,0,0,0,1,0,0,0,0.25
1,0,0,0,0.75,0,0,0,0,0.333333333333333,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25
1,0,0,0,0.75,0,0,0,0,1,0,1,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,1
1,0,0,0,0.75,1,0,1,0,0.666666666666667,0,1,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.75
0,0,0,0,0.5,0,1,0,0,0,0,0,0,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.25
1,0,0,0,0.5,0,0,0.00013951334083094,0,0.666666666666667,0,0.00813965307718928,1,0,0.25,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,0.75,0,1,0.00283230547620378,1,1,0,0.00489380873031114,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25
1,0,0,0,1,0,0,0,0,0.333333333333333,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25
1,1,0,0,0.75,1,0,0,1,0.333333333333333,0,0,0,0,0.25,0,0,0,0,1,0,0,0,0,0,0,0.25
1,0,0,0,0.5,0,1,0,0,0.0986277046680702,0,0,1,0,0.25,0,0,0,0,0,0,0,1,0,0,0,0.25
1,0,0,0,0.75,0,1,0.000474095862874121,0,0.666666666666667,0,0.0163625863447261,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,0,1,0.75,1,0,0,1,0.333333333333333,0,0,1,0,0.75,0,0,0,1,1,1,0,0,0,0,0,0
0,0,0,0,0.75,0,0,0,0,0.666666666666667,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,0.5,0,1,0.000248829972037238,0,1,0,0.00907955732045707,1,0,0.25,0,0,0,0,0,0,0,1,0,0,0,0.25
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.25
1,0,0,0,1,0,1,0,0,0.666666666666667,0,0,1,0,0.75,0,0,0,0,0,1,0,1,0,0,0,0.25
1,0,0,0,1,0,0,0,0,0.666666666666667,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0.75
0,0,0,1,0.75,0,0,0,0,1,0,0,1,1,0.75,0,0,0,0,0,0,0,1,0,0,0,0.75
0,0,0,0,1,0,1,0,0,0.333333333333333,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1,0,1,0,0.5,0,1,0,0,0.666666666666667,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.75
1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.75
1,0,0,0,0.75,0,1,0,0,0.333333333333333,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.75
1,0,0,0,0.5,0,1,1,0,0.333333333333333,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,0.75,0,0,1,0,0.666666666666667,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.25
1,0,0,0,0.5,0,1,0,1,1,0,0,0,0,0.286356151849778,0,0,0,0,0,0,0,0,0,0,0,0.75
1,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0.75,0,1,1,1,0.666666666666667,0,0,1,0,0.75,0,0,0,1,0,1,0,1,0,0,0,0
1,0,0,0,0.5,0,1,0,1,1,0,0,1,0,0.75,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,0.5,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,1,0,1,0,1,0.666666666666667,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.25
0,1,0,0,0.75,0,1,0,0,0.666666666666667,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.25
0,0,0,0,0,0,1,0,1,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.75,0,1,1,1,1,0,0,0,0,0.75,0,0,0,0,0,0,0,1,0,0,0,0.75
1,0,0,0,0.75,0,1,0,0,1,0,0,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0.75
1,0,0,0,0.5,0,1,0,0,0.666666666666667,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0.25
0,0,0,0,1,0,0,1,0,0.333333333333333,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0.75,0,0,0,0,0.333333333333333,0,0,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.75
1,0,0,1,0.75,0,1,1,0,0.333333333333333,0,1,0,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0
1,0.000387133981261571,0,0.00201002724046261,0.75,0,1,0,0.000442358214396368,0.666666666666667,0,0,1,0,0.25,0,0,0,1,0,0,0,0,0,0,0,0.75
1,1,0,0,1,1,0,1,0,1,0,1,1,0,0.75,0,0,0,0,1,0,0,0,0,0,0,1
1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.75
1,0,0,0,0.75,0,0,0,1,0.666666666666667,0,1,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25
1,0,0,1,0.25,0,1,0.00571726678096946,0,1,0,0.00155461121562503,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.25
1,0,0,1,0.75,0,0,0,0,0.666666666666667,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25
0,0,0,0,0.75,0,0,0,0,0.666666666666667,0,0,1,0,0.25,0,0,1,0,0,0,1,0,0,0,0,0.75
1,0,0,0,1,0,0,0,0,0.333333333333333,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1,0,0,0,0.75,0,0,0,1,0.333333333333333,0,0,1,0,0.75,0,0,1,0,0,1,0,1,1,0,0,0
1,0,0,0,0.25,0,1,0,0,0.333333333333333,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1,0,0,0,1,0,0,0,0,0.333333333333333,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.25
0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0.75,0,0,1,1,0.666666666666667,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,0,0,0,1,0,0,0,0,1,0,0,0.0334640166223549,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,0.5,0,1,1,0,0.666666666666667,0,1,1,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
